annotation_id,annotator,comment,created_at,id,lead_time,rating,sentiment,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Отрицательное
321.0,1.0,оперативно,2025-05-10T21:11:27.690119Z,4191676.0,2.882,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:11:27.690119Z,1.0,0.0,0.0,1.0,0.0,0
322.0,1.0,"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",2025-05-10T21:12:51.980228Z,4191673.0,81.323,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:12:51.980228Z,1.0,0.0,1.0,0.0,0.0,0
323.0,1.0,"да, заработало",2025-05-10T21:12:56.580130Z,4191635.0,1.66,5.0,Вопрос решен,2025-05-10T21:12:56.580130Z,0.0,0.0,0.0,0.0,0.0,0
324.0,1.0,"спасибо, мастер пришёл очень быстро.",2025-05-10T21:13:04.248617Z,4191625.0,4.86,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:13:04.248617Z,1.0,0.0,0.0,1.0,0.0,0
325.0,1.0,"спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!",2025-05-10T21:13:11.571894Z,4191616.0,3.765,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:13:11.571894Z,1.0,0.0,0.0,1.0,1.0,0
326.0,1.0,сделали все быстро,2025-05-10T21:13:16.668804Z,4191610.0,2.259,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:13:16.668804Z,1.0,0.0,0.0,1.0,0.0,0
327.0,1.0,быстро сделали. спасибо.,2025-05-10T21:13:25.441673Z,4191609.0,5.797,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:13:25.441673Z,1.0,0.0,0.0,1.0,0.0,0
328.0,1.0,спасибо,2025-05-10T21:14:08.397731Z,4191525.0,34.337,5.0,Вопрос решен,2025-05-10T21:14:08.397731Z,0.0,0.0,0.0,0.0,0.0,0
329.0,1.0,спасибо большое,2025-05-10T21:14:15.373828Z,4191350.0,4.152,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:14:15.373828Z,1.0,0.0,0.0,0.0,1.0,0
330.0,1.0,"спасибо, хорошо убрали!",2025-05-10T21:14:23.335618Z,4191309.0,12.665,5.0,"{""choices"": [""Нравится качество выполнения заявки"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:14:32.138784Z,1.0,1.0,0.0,0.0,1.0,0
331.0,1.0,очень чисто. спасибо за уборку,2025-05-10T21:15:36.582442Z,4191296.0,50.644,5.0,"{""choices"": [""Нравится качество выполнения заявки"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:15:36.582442Z,1.0,1.0,0.0,0.0,1.0,0
332.0,1.0,большое спасибо. все выполнено оперативно и качественно,2025-05-10T21:16:24.994463Z,4191260.0,43.862,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:16:24.994463Z,1.0,1.0,0.0,1.0,1.0,0
333.0,1.0,спасибо большое !,2025-05-10T21:16:30.543392Z,4191131.0,2.528,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:16:30.543392Z,1.0,0.0,0.0,0.0,1.0,0
334.0,1.0,спасибо большое,2025-05-10T21:16:35.799139Z,4191084.0,2.28,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:16:35.799139Z,1.0,0.0,0.0,0.0,1.0,0
335.0,1.0,"спасибо, заявка выполнена.",2025-05-10T21:16:40.971590Z,4191047.0,1.695,5.0,Вопрос решен,2025-05-10T21:16:40.971590Z,0.0,0.0,0.0,0.0,0.0,0
336.0,1.0,спасибо большое за оперативный ответ,2025-05-10T21:16:46.878952Z,4191031.0,2.96,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:16:46.878952Z,1.0,0.0,0.0,1.0,0.0,0
337.0,1.0,на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,2025-05-10T21:16:59.475068Z,4190995.0,8.713,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:16:59.475068Z,1.0,1.0,1.0,1.0,1.0,0
338.0,1.0,"спасибо,оперативно отреагировали, перекрыли воду",2025-05-10T21:17:05.351375Z,4190986.0,2.906,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:17:05.351375Z,1.0,0.0,0.0,1.0,0.0,0
339.0,1.0,спасибо за оперативность,2025-05-10T21:18:03.896033Z,4190984.0,10.849,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:18:03.896033Z,1.0,0.0,0.0,1.0,0.0,0
340.0,1.0,"выполнено, спасибо",2025-05-10T21:18:12.694271Z,4190976.0,5.319,5.0,Вопрос решен,2025-05-10T21:18:12.694271Z,0.0,0.0,0.0,0.0,0.0,0
341.0,1.0,очень быстро решил проблему,2025-05-10T21:18:27.542863Z,4190855.0,8.66,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:18:27.542863Z,1.0,0.0,0.0,1.0,0.0,0
342.0,1.0,спасибо!,2025-05-10T21:18:37.301577Z,4190842.0,5.85,5.0,Вопрос решен,2025-05-10T21:18:37.301577Z,0.0,0.0,0.0,0.0,0.0,0
343.0,1.0,спасибо большое!!! вы очень аперативные,2025-05-10T21:18:42.958047Z,4190830.0,2.781,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:18:42.958047Z,1.0,0.0,0.0,1.0,1.0,0
344.0,1.0,все оперативно устранили,2025-05-10T21:18:55.601617Z,4190827.0,8.028,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:18:55.601617Z,1.0,0.0,0.0,1.0,0.0,0
345.0,1.0,"хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.",2025-05-10T21:19:04.462566Z,4190748.0,5.687,5.0,Вопрос решен,2025-05-10T21:19:04.462566Z,0.0,0.0,0.0,0.0,0.0,0
346.0,1.0,"четко, оперативно",2025-05-10T21:19:09.080899Z,4190727.0,1.848,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:19:09.080899Z,1.0,0.0,0.0,1.0,0.0,0
347.0,1.0,спасибо за работу!,2025-05-10T21:19:13.176323Z,4190707.0,1.245,5.0,Вопрос решен,2025-05-10T21:19:13.176323Z,0.0,0.0,0.0,0.0,0.0,0
348.0,1.0,"причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.",2025-05-10T21:19:19.690400Z,4190696.0,3.439,5.0,Отрицательное,2025-05-10T21:19:19.690400Z,0.0,0.0,0.0,0.0,0.0,0
349.0,1.0,очень быстро отреагировали,2025-05-10T21:19:31.046360Z,4190639.0,3.246,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:19:31.046360Z,1.0,0.0,0.0,1.0,0.0,0
350.0,1.0,"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",2025-05-10T21:20:43.665445Z,4190613.0,69.706,5.0,Отрицательное,2025-05-10T21:20:43.665445Z,0.0,0.0,0.0,0.0,0.0,0
351.0,1.0,"спасибо, что быстро исправили👌👍💖",2025-05-10T21:20:51.490617Z,4190484.0,3.7,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:20:51.490617Z,1.0,0.0,0.0,1.0,0.0,0
352.0,1.0,спасибо,2025-05-10T21:21:02.310962Z,4190394.0,6.709,5.0,Вопрос решен,2025-05-10T21:21:02.310962Z,0.0,0.0,0.0,0.0,0.0,0
353.0,1.0,спасибо,2025-05-10T21:23:27.662965Z,4190375.0,3.114,5.0,Вопрос решен,2025-05-10T21:23:27.662965Z,0.0,0.0,0.0,0.0,0.0,0
354.0,1.0,все оперативно и качественно,2025-05-10T21:23:53.119459Z,4190348.0,2.459,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Вопрос решен""]}",2025-05-10T21:23:53.120999Z,1.0,1.0,0.0,1.0,0.0,0
355.0,1.0,все быстро и хорошо,2025-05-10T21:24:01.091185Z,4190280.0,4.961,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:24:01.091185Z,1.0,0.0,0.0,1.0,1.0,0
356.0,1.0,"долго, но всё равно, спасибо",2025-05-10T21:24:06.584635Z,4190237.0,2.538,5.0,Вопрос решен,2025-05-10T21:24:06.584635Z,0.0,0.0,0.0,0.0,0.0,0
357.0,1.0,"спасибо , быстро отреагировали!",2025-05-10T21:27:06.683612Z,4190112.0,2.285,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:27:06.683612Z,1.0,0.0,0.0,1.0,0.0,0
358.0,1.0,спасибо!,2025-05-10T21:27:13.388202Z,4190065.0,3.587,5.0,Вопрос решен,2025-05-10T21:27:13.388202Z,0.0,0.0,0.0,0.0,0.0,0
359.0,1.0,спасибо огромное,2025-05-10T21:27:18.113197Z,4190019.0,1.78,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:27:18.113197Z,1.0,0.0,0.0,0.0,1.0,0
360.0,1.0,спасибо огромное,2025-05-10T21:27:23.083572Z,4190011.0,1.955,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:27:23.083572Z,1.0,0.0,0.0,0.0,1.0,0
361.0,1.0,"оперативно, доброжелательно и качественно! огромное спасибо за помощь.",2025-05-10T21:27:31.086916Z,4189998.0,4.193,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:27:31.086916Z,1.0,1.0,1.0,1.0,1.0,0
362.0,1.0,быстро и вовремя,2025-05-10T21:27:35.923350Z,4189874.0,1.908,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:27:35.923350Z,1.0,0.0,0.0,1.0,0.0,0
363.0,1.0,"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))",2025-05-10T21:27:53.546818Z,4189813.0,14.739,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:27:53.546818Z,1.0,1.0,1.0,1.0,1.0,0
364.0,1.0,быстро сработали!,2025-05-10T21:28:00.299991Z,4189802.0,3.759,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:28:00.299991Z,1.0,0.0,0.0,1.0,0.0,0
365.0,1.0,благодарю,2025-05-10T21:28:08.506859Z,4189696.0,5.129,5.0,Вопрос решен,2025-05-10T21:28:08.506859Z,0.0,0.0,0.0,0.0,0.0,0
366.0,1.0,спасибо,2025-05-10T21:28:13.839031Z,4189651.0,2.03,5.0,Вопрос решен,2025-05-10T21:28:13.839031Z,0.0,0.0,0.0,0.0,0.0,0
367.0,1.0,спасибо за оперативность,2025-05-10T21:28:20.428813Z,4189628.0,3.41,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:28:20.428813Z,1.0,0.0,0.0,1.0,0.0,0
368.0,1.0,огромное спасибо за оперативную помощь.,2025-05-10T21:28:57.792799Z,4189612.0,33.758,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:28:57.792799Z,1.0,0.0,0.0,1.0,0.0,0
369.0,1.0,работает. спасибо,2025-05-10T21:29:03.458877Z,4189606.0,2.506,5.0,Вопрос решен,2025-05-10T21:29:03.458877Z,0.0,0.0,0.0,0.0,0.0,0
370.0,1.0,всё решили быстро,2025-05-10T21:29:11.247848Z,4189591.0,4.706,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:29:11.247848Z,1.0,0.0,0.0,1.0,0.0,0
371.0,1.0,спасибо,2025-05-10T21:29:20.915104Z,4189565.0,1.986,5.0,Вопрос решен,2025-05-10T21:29:20.915104Z,0.0,0.0,0.0,0.0,0.0,0
372.0,1.0,на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,2025-05-10T21:29:56.947071Z,4189282.0,32.786,5.0,Отрицательное,2025-05-10T21:29:56.947071Z,0.0,0.0,0.0,0.0,0.0,0
373.0,1.0,спасибо,2025-05-10T21:30:03.123336Z,4189232.0,2.936,5.0,Вопрос решен,2025-05-10T21:30:03.123336Z,0.0,0.0,0.0,0.0,0.0,0
374.0,1.0,спасибо огромное андрею! мастер своего дела,2025-05-10T21:30:11.292571Z,4189200.0,3.548,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:30:11.292571Z,1.0,0.0,1.0,0.0,0.0,0
375.0,1.0,благодарим,2025-05-10T21:30:17.228969Z,4189189.0,2.545,5.0,Вопрос решен,2025-05-10T21:30:17.228969Z,0.0,0.0,0.0,0.0,0.0,0
376.0,1.0,"отличный мастер приходил, отзывчивый. все устранил",2025-05-10T21:30:23.785452Z,4189147.0,3.294,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:30:23.785452Z,1.0,0.0,1.0,0.0,1.0,0
377.0,1.0,быстро! качественно! спасибо!,2025-05-10T21:30:29.365991Z,4189064.0,2.473,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Вопрос решен""]}",2025-05-10T21:30:29.365991Z,1.0,1.0,0.0,1.0,0.0,0
378.0,1.0,спасибо за оперативность!,2025-05-10T21:30:35.217196Z,4189049.0,2.421,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:30:35.217196Z,1.0,0.0,0.0,1.0,0.0,0
379.0,1.0,ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?,2025-05-10T21:30:46.657148Z,4188873.0,5.49,5.0,Вопрос решен,2025-05-10T21:30:46.657148Z,0.0,0.0,0.0,0.0,0.0,0
380.0,1.0,вот это скорость выполнения заявки 🔥 вот это я понимаю! в пример всем остальным! спасибо большое! 👍🏽👏🏽,2025-05-10T21:30:55.171619Z,4188867.0,5.375,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:30:55.171619Z,1.0,0.0,0.0,1.0,1.0,0
381.0,1.0,"воду дали, но не понятно почему ее не было",2025-05-10T21:31:00.404988Z,4188741.0,2.078,5.0,Вопрос решен,2025-05-10T21:31:00.404988Z,0.0,0.0,0.0,0.0,0.0,0
382.0,1.0,пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,2025-05-10T21:31:15.657045Z,4188691.0,10.368,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:31:15.657045Z,1.0,0.0,0.0,1.0,0.0,0
383.0,1.0,"оперативно, качественно и доброжелательно!",2025-05-10T21:31:27.133777Z,4188688.0,8.303,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:31:27.133777Z,1.0,1.0,1.0,1.0,0.0,0
384.0,1.0,благодарю вас за быструю услугу.,2025-05-10T21:31:32.857118Z,4188654.0,2.498,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:31:32.857118Z,1.0,0.0,0.0,1.0,0.0,0
385.0,1.0,благодарю за выполненную работу.быстро и качественно,2025-05-10T21:31:39.424838Z,4188649.0,3.375,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Вопрос решен""]}",2025-05-10T21:31:39.424838Z,1.0,1.0,0.0,1.0,0.0,0
386.0,1.0,спасибо огромное !🙏🏼,2025-05-10T21:31:45.551697Z,4188519.0,2.884,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:31:45.551697Z,1.0,0.0,0.0,0.0,1.0,0
387.0,1.0,спасибо!,2025-05-10T21:31:50.841215Z,4188453.0,2.028,5.0,Вопрос решен,2025-05-10T21:31:50.841215Z,0.0,0.0,0.0,0.0,0.0,0
388.0,1.0,отличная работа! спасибо!,2025-05-10T21:32:00.393729Z,4188411.0,5.309,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:32:00.393729Z,1.0,0.0,0.0,0.0,1.0,0
389.0,1.0,спасибо большое за оперативность!!!,2025-05-10T21:32:13.020122Z,4188404.0,5.912,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:32:13.020122Z,1.0,0.0,0.0,1.0,0.0,0
390.0,1.0,оперативно помогли,2025-05-10T21:32:18.756461Z,4188357.0,2.263,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:32:18.756461Z,1.0,0.0,0.0,1.0,0.0,0
391.0,1.0,протечки устранена.спасибо,2025-05-10T21:32:23.701361Z,4188302.0,1.742,5.0,Вопрос решен,2025-05-10T21:32:23.701361Z,0.0,0.0,0.0,0.0,0.0,0
392.0,1.0,"спасибо большое , в квартире а в правду очень тепло стало как сделали отопление .  вот что значит опытные сантехники",2025-05-10T21:32:37.583877Z,4188256.0,10.361,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:32:37.583877Z,1.0,0.0,1.0,0.0,1.0,0
393.0,1.0,спасибо👍,2025-05-10T21:32:44.797312Z,4188213.0,3.124,5.0,Вопрос решен,2025-05-10T21:32:44.797312Z,0.0,0.0,0.0,0.0,0.0,0
394.0,1.0,этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим,2025-05-10T21:32:52.871266Z,4188199.0,4.745,5.0,Отрицательное,2025-05-10T21:32:52.871266Z,0.0,0.0,0.0,0.0,0.0,0
395.0,1.0,добрый день. спасибо за понимание и быстрое решение!,2025-05-10T21:33:04.740463Z,4188140.0,3.5,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:33:04.740463Z,1.0,0.0,0.0,1.0,0.0,0
396.0,1.0,спасибо за решение проблемы!,2025-05-10T21:33:13.271454Z,4188136.0,5.262,5.0,Вопрос решен,2025-05-10T21:33:13.271454Z,0.0,0.0,0.0,0.0,0.0,0
397.0,1.0,во время устранили,2025-05-10T21:33:20.587471Z,4188133.0,3.986,5.0,Вопрос решен,2025-05-10T21:33:20.587471Z,0.0,0.0,0.0,0.0,0.0,0
398.0,1.0,большое вам спасибо :),2025-05-10T21:33:30.262720Z,4188057.0,2.109,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:33:30.262720Z,1.0,0.0,0.0,0.0,1.0,0
399.0,1.0,спасибо! оперативно все починили,2025-05-10T21:33:38.880495Z,4188030.0,2.552,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:33:38.881494Z,1.0,0.0,0.0,1.0,0.0,0
400.0,1.0,мастер  оперативно нашел причину протечки,2025-05-10T21:33:49.874441Z,4188008.0,7.551,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:33:49.874441Z,1.0,0.0,1.0,1.0,0.0,0
401.0,1.0,отлично !!!все устранили в кратчайший срок.благодарю!,2025-05-10T21:34:17.135225Z,4187925.0,23.9,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:34:17.135225Z,1.0,0.0,0.0,1.0,1.0,0
402.0,1.0,111,2025-05-10T21:34:59.338379Z,4187921.0,38.834,5.0,Отрицательное,2025-05-10T21:34:59.338379Z,0.0,0.0,0.0,0.0,0.0,0
403.0,1.0,"пока работает, всё хорошо",2025-05-10T21:36:53.443335Z,4187767.0,29.507,5.0,Вопрос решен,2025-05-10T21:36:53.443335Z,0.0,0.0,0.0,0.0,0.0,0
404.0,1.0,спасибо!,2025-05-10T21:36:58.586692Z,4187702.0,1.605,5.0,Вопрос решен,2025-05-10T21:36:58.586692Z,0.0,0.0,0.0,0.0,0.0,0
405.0,1.0,убрали,2025-05-10T21:37:05.142256Z,4187651.0,2.047,5.0,Вопрос решен,2025-05-10T21:37:05.142256Z,0.0,0.0,0.0,0.0,0.0,0
406.0,1.0,мастер супер! спасибо огромное!,2025-05-10T21:37:11.431779Z,4187591.0,2.321,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:37:11.431779Z,1.0,0.0,1.0,0.0,1.0,0
407.0,1.0,спасибо огромное!!! всё профессионально,2025-05-10T21:38:43.245755Z,4187529.0,85.385,5.0,"{""choices"": [""Нравится качество выполнения заявки"", ""Вопрос решен""]}",2025-05-10T21:38:43.245755Z,1.0,1.0,0.0,0.0,0.0,0
408.0,1.0,"всё работает, спасибо!!!",2025-05-10T21:39:02.839756Z,4187508.0,3.545,5.0,Вопрос решен,2025-05-10T21:39:02.839756Z,0.0,0.0,0.0,0.0,0.0,0
409.0,1.0,андрей с товарищем все исправили !отличная работа,2025-05-10T21:39:09.372085Z,4187459.0,2.962,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:39:09.372085Z,1.0,0.0,1.0,0.0,1.0,0
410.0,1.0,супер мастер !!!,2025-05-10T21:39:14.287857Z,4187443.0,1.765,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:39:14.287857Z,1.0,0.0,1.0,0.0,0.0,0
411.0,1.0,"я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.",2025-05-10T21:39:44.880105Z,4187426.0,27.021,5.0,Вопрос решен,2025-05-10T21:39:44.880105Z,0.0,0.0,0.0,0.0,0.0,0
412.0,1.0,хороший мастер 👍,2025-05-10T21:39:50.129953Z,4187359.0,1.978,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:39:50.129953Z,1.0,0.0,1.0,0.0,0.0,0
413.0,1.0,спасибо огромное.у нас в самолёте первоклассные специалисты.👍,2025-05-10T21:40:27.385988Z,4187271.0,5.03,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:40:27.385988Z,1.0,0.0,1.0,0.0,1.0,0
414.0,1.0,ну здесь в целом могу сказать что заявку выполнили👍🏻 здесь вам спасибо,2025-05-10T21:40:34.596767Z,4187234.0,3.949,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:40:34.596767Z,1.0,0.0,0.0,0.0,1.0,0
415.0,1.0,спасибо большое за компетентное разъяснение вопроса!,2025-05-10T21:40:40.097108Z,4187231.0,2.161,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:40:40.097108Z,1.0,0.0,1.0,0.0,1.0,0
416.0,1.0,было бы хорошо чтобы они не ломались каждый жень! они же новые!,2025-05-10T21:42:18.429196Z,4187213.0,93.607,5.0,Отрицательное,2025-05-10T21:42:18.429196Z,0.0,0.0,0.0,0.0,0.0,0
417.0,1.0,"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.",2025-05-10T21:42:35.605688Z,4187157.0,13.682,5.0,"{""choices"": [""Нравится качество выполнения заявки"", ""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:42:35.605688Z,1.0,1.0,1.0,0.0,1.0,0
418.0,1.0,супер мастер! протечка устранена ! спасибо !,2025-05-10T21:42:42.186952Z,4187124.0,3.137,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:42:42.186952Z,1.0,0.0,1.0,0.0,0.0,0
419.0,1.0,так и не работает дверь входная и дамовон,2025-05-10T21:42:53.342682Z,4187095.0,6.088,5.0,Отрицательное,2025-05-10T21:42:53.342682Z,0.0,0.0,0.0,0.0,0.0,0
420.0,1.0,"хотелось  бы, чтобы работа выполнялась , постоянно, без заявок",2025-05-10T21:43:04.983590Z,4187034.0,8.403,5.0,Отрицательное,2025-05-10T21:43:04.983590Z,0.0,0.0,0.0,0.0,0.0,0
421.0,1.0,спасибо!,2025-05-10T21:43:10.907800Z,4187020.0,1.588,5.0,Вопрос решен,2025-05-10T21:43:10.907800Z,0.0,0.0,0.0,0.0,0.0,0
422.0,1.0,спасибо,2025-05-10T21:43:15.670964Z,4186982.0,1.414,5.0,Вопрос решен,2025-05-10T21:43:15.670964Z,0.0,0.0,0.0,0.0,0.0,0
423.0,1.0,"удивлен, что так быстро среагировали",2025-05-10T21:44:59.648616Z,4186976.0,2.078,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-10T21:44:59.648616Z,1.0,0.0,0.0,1.0,0.0,0
424.0,1.0,все супер. отличный спокойный мастер,2025-05-10T21:45:05.476179Z,4186936.0,2.013,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:45:05.476179Z,1.0,0.0,1.0,0.0,0.0,0
425.0,1.0,большой спасибо татьяне 🙏,2025-05-10T21:45:12.722466Z,4186872.0,3.144,5.0,"{""choices"": [""Нравится качество работы сотрудников"", ""Вопрос решен""]}",2025-05-10T21:45:12.722466Z,1.0,0.0,1.0,0.0,0.0,0
426.0,1.0,отлично,2025-05-10T21:45:18.967927Z,4186852.0,2.947,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-10T21:45:18.967927Z,1.0,0.0,0.0,0.0,1.0,0
427.0,1.0,"шум прошел. надеюсь не повторится, спасибо.",2025-05-10T21:45:24.853952Z,4186811.0,2.555,5.0,Вопрос решен,2025-05-10T21:45:24.853952Z,0.0,0.0,0.0,0.0,0.0,0
